name,path,quote_size,improve,inv_skew,min_edge,n_products,returncode,total_pnl,day_2,day_3,day_4,stdout_tail,use_pebbles,pebble_take_edge,pebble_mm_edge,use_micro_lag,micro_bias_mult,micro_take_edge
mm_all_q3_i2_s0p0_e1p0,research/round5/generated_traders/mm_all_q3_i2_s0p0_e1p0.py,3,2,0.0,1.0,50,0,292515.0,99617.5,53537.5,139360.0,"    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on package cache
    Finished `release` profile [optimized] target(s) in 0.04s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_all_q3_i2_s0p0_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_all_q3_i2_s0p0_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        9361     99617.50  runs/backtest-1777385193128-round5-day+2
D+3               3    10000       11504     53537.50  runs/backtest-1777385193128-round5-day+3
D+4               4    10000       10139    139360.00  runs/backtest-1777385193128-round5-day+4
TOTAL             -    30000       31004    292515.00  -
",,,,,,
mm_all_q3_i2_s0p4_e1p0,research/round5/generated_traders/mm_all_q3_i2_s0p4_e1p0.py,3,2,0.4,1.0,50,0,288238.5,69831.5,87248.5,131158.5,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_all_q3_i2_s0p4_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_all_q3_i2_s0p4_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        8732     69831.50  runs/backtest-1777385193109-round5-day+2
D+3               3    10000       10625     87248.50  runs/backtest-1777385193109-round5-day+3
D+4               4    10000        9209    131158.50  runs/backtest-1777385193109-round5-day+4
TOTAL             -    30000       28566    288238.50  -
",,,,,,
mm_posall_q5_i1_s0p0_e0p0,research/round5/generated_traders/mm_posall_q5_i1_s0p0_e0p0.py,5,1,0.0,0.0,17,0,285847.0,88784.0,84776.5,112286.5,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_posall_q5_i1_s0p0_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_posall_q5_i1_s0p0_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        3235     88784.00  runs/backtest-1777385372027-round5-day+2
D+3               3    10000        3976     84776.50  runs/backtest-1777385372027-round5-day+3
D+4               4    10000        3534    112286.50  runs/backtest-1777385372027-round5-day+4
TOTAL             -    30000       10745    285847.00  -
",,,,,,
mm_posall_q10_i1_s0p0_e0p0,research/round5/generated_traders/mm_posall_q10_i1_s0p0_e0p0.py,10,1,0.0,0.0,17,0,285847.0,88784.0,84776.5,112286.5,"    Blocking waiting for file lock on package cache
    Finished `release` profile [optimized] target(s) in 0.03s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_posall_q10_i1_s0p0_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_posall_q10_i1_s0p0_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        3235     88784.00  runs/backtest-1777385397277-round5-day+2
D+3               3    10000        3976     84776.50  runs/backtest-1777385397277-round5-day+3
D+4               4    10000        3534    112286.50  runs/backtest-1777385397277-round5-day+4
TOTAL             -    30000       10745    285847.00  -
",,,,,,
mm_posall_q8_i1_s0p0_e0p0,research/round5/generated_traders/mm_posall_q8_i1_s0p0_e0p0.py,8,1,0.0,0.0,17,0,285847.0,88784.0,84776.5,112286.5,"    Finished `release` profile [optimized] target(s) in 0.03s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_posall_q8_i1_s0p0_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_posall_q8_i1_s0p0_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        3235     88784.00  runs/backtest-1777385384449-round5-day+2
D+3               3    10000        3976     84776.50  runs/backtest-1777385384449-round5-day+3
D+4               4    10000        3534    112286.50  runs/backtest-1777385384449-round5-day+4
TOTAL             -    30000       10745    285847.00  -
",,,,,,
mm_posall_q5_i1_s0p0_e1p0,research/round5/generated_traders/mm_posall_q5_i1_s0p0_e1p0.py,5,1,0.0,1.0,17,0,285575.0,88784.0,84595.5,112195.5,"package cache
    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on build directory
    Finished `release` profile [optimized] target(s) in 0.05s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_posall_q5_i1_s0p0_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_posall_q5_i1_s0p0_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        3235     88784.00  runs/backtest-1777385372032-round5-day+2
D+3               3    10000        3966     84595.50  runs/backtest-1777385372032-round5-day+3
D+4               4    10000        3532    112195.50  runs/backtest-1777385372032-round5-day+4
TOTAL             -    30000       10733    285575.00  -
",,,,,,
mm_posall_q10_i1_s0p0_e1p0,research/round5/generated_traders/mm_posall_q10_i1_s0p0_e1p0.py,10,1,0.0,1.0,17,0,285575.0,88784.0,84595.5,112195.5,"    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on package cache
    Finished `release` profile [optimized] target(s) in 0.03s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_posall_q10_i1_s0p0_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_posall_q10_i1_s0p0_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        3235     88784.00  runs/backtest-1777385397270-round5-day+2
D+3               3    10000        3966     84595.50  runs/backtest-1777385397270-round5-day+3
D+4               4    10000        3532    112195.50  runs/backtest-1777385397270-round5-day+4
TOTAL             -    30000       10733    285575.00  -
",,,,,,
mm_posall_q8_i1_s0p0_e1p0,research/round5/generated_traders/mm_posall_q8_i1_s0p0_e1p0.py,8,1,0.0,1.0,17,0,285575.0,88784.0,84595.5,112195.5,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_posall_q8_i1_s0p0_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_posall_q8_i1_s0p0_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        3235     88784.00  runs/backtest-1777385384483-round5-day+2
D+3               3    10000        3966     84595.50  runs/backtest-1777385384483-round5-day+3
D+4               4    10000        3532    112195.50  runs/backtest-1777385384483-round5-day+4
TOTAL             -    30000       10733    285575.00  -
",,,,,,
mm_posall_q5_i1_s0p4_e0p0,research/round5/generated_traders/mm_posall_q5_i1_s0p4_e0p0.py,5,1,0.4,0.0,17,0,282200.0,85697.5,82043.0,114459.5,"    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on package cache
    Finished `release` profile [optimized] target(s) in 0.03s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_posall_q5_i1_s0p4_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_posall_q5_i1_s0p4_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        3176     85697.50  runs/backtest-1777385372039-round5-day+2
D+3               3    10000        3942     82043.00  runs/backtest-1777385372039-round5-day+3
D+4               4    10000        3465    114459.50  runs/backtest-1777385372039-round5-day+4
TOTAL             -    30000       10583    282200.00  -
",,,,,,
mm_posall_q10_i1_s0p4_e0p0,research/round5/generated_traders/mm_posall_q10_i1_s0p4_e0p0.py,10,1,0.4,0.0,17,0,282200.0,85697.5,82043.0,114459.5,"    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on build directory
    Finished `release` profile [optimized] target(s) in 0.04s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_posall_q10_i1_s0p4_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_posall_q10_i1_s0p4_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        3176     85697.50  runs/backtest-1777385397282-round5-day+2
D+3               3    10000        3942     82043.00  runs/backtest-1777385397282-round5-day+3
D+4               4    10000        3465    114459.50  runs/backtest-1777385397282-round5-day+4
TOTAL             -    30000       10583    282200.00  -
",,,,,,
mm_posall_q8_i1_s0p4_e0p0,research/round5/generated_traders/mm_posall_q8_i1_s0p4_e0p0.py,8,1,0.4,0.0,17,0,282200.0,85697.5,82043.0,114459.5,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_posall_q8_i1_s0p4_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_posall_q8_i1_s0p4_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        3176     85697.50  runs/backtest-1777385384491-round5-day+2
D+3               3    10000        3942     82043.00  runs/backtest-1777385384491-round5-day+3
D+4               4    10000        3465    114459.50  runs/backtest-1777385384491-round5-day+4
TOTAL             -    30000       10583    282200.00  -
",,,,,,
mm_posall_q10_i1_s0p4_e1p0,research/round5/generated_traders/mm_posall_q10_i1_s0p4_e1p0.py,10,1,0.4,1.0,17,0,280884.0,89069.5,78289.5,113525.0,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_posall_q10_i1_s0p4_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_posall_q10_i1_s0p4_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        3118     89069.50  runs/backtest-1777385397286-round5-day+2
D+3               3    10000        3872     78289.50  runs/backtest-1777385397286-round5-day+3
D+4               4    10000        3382    113525.00  runs/backtest-1777385397286-round5-day+4
TOTAL             -    30000       10372    280884.00  -
",,,,,,
mm_posall_q5_i1_s0p4_e1p0,research/round5/generated_traders/mm_posall_q5_i1_s0p4_e1p0.py,5,1,0.4,1.0,17,0,280884.0,89069.5,78289.5,113525.0,"    Blocking waiting for file lock on build directory
    Finished `release` profile [optimized] target(s) in 0.03s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_posall_q5_i1_s0p4_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_posall_q5_i1_s0p4_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        3118     89069.50  runs/backtest-1777385372007-round5-day+2
D+3               3    10000        3872     78289.50  runs/backtest-1777385372007-round5-day+3
D+4               4    10000        3382    113525.00  runs/backtest-1777385372007-round5-day+4
TOTAL             -    30000       10372    280884.00  -
",,,,,,
mm_posall_q8_i1_s0p4_e1p0,research/round5/generated_traders/mm_posall_q8_i1_s0p4_e1p0.py,8,1,0.4,1.0,17,0,280884.0,89069.5,78289.5,113525.0,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_posall_q8_i1_s0p4_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_posall_q8_i1_s0p4_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        3118     89069.50  runs/backtest-1777385384455-round5-day+2
D+3               3    10000        3872     78289.50  runs/backtest-1777385384455-round5-day+3
D+4               4    10000        3382    113525.00  runs/backtest-1777385384455-round5-day+4
TOTAL             -    30000       10372    280884.00  -
",,,,,,
mm_all_q3_i2_s0p4_e0p0,research/round5/generated_traders/mm_all_q3_i2_s0p4_e0p0.py,3,2,0.4,0.0,50,0,272016.0,74753.5,56640.5,140622.0,"    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on build directory
    Finished `release` profile [optimized] target(s) in 0.03s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_all_q3_i2_s0p4_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_all_q3_i2_s0p4_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        9103     74753.50  runs/backtest-1777385193127-round5-day+2
D+3               3    10000       11208     56640.50  runs/backtest-1777385193127-round5-day+3
D+4               4    10000        9753    140622.00  runs/backtest-1777385193127-round5-day+4
TOTAL             -    30000       30064    272016.00  -
",,,,,,
mm_posall_q3_i1_s0p0_e0p0,research/round5/generated_traders/mm_posall_q3_i1_s0p0_e0p0.py,3,1,0.0,0.0,17,0,268514.5,86011.0,84533.0,97970.5,"    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on package cache
    Finished `release` profile [optimized] target(s) in 0.04s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_posall_q3_i1_s0p0_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_posall_q3_i1_s0p0_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        3256     86011.00  runs/backtest-1777385359440-round5-day+2
D+3               3    10000        4010     84533.00  runs/backtest-1777385359440-round5-day+3
D+4               4    10000        3510     97970.50  runs/backtest-1777385359440-round5-day+4
TOTAL             -    30000       10776    268514.50  -
",,,,,,
